gene_id	gene_name	MDA1-D	MDA1-V	MDA2-D	MDA2-V	MDA3-D	MDA3-V	MDA4-D	MDA4-V	MDA5-D	MDA5-V	MDA6-D	MDA6-V
ENSG00000086015	MAST2	150.29081061452558	162.29595179785753	143.2189667649498	195.9321097727071	145.5745221060823	159.61783970499138	149.19763121351323	172.60817479342725	160.04717819715705	119.89583769656052	139.0932021695104	152.87012054314073
ENSG00000086061	DNAJA1	584.42364951528225	576.7640949314056	474.80841349207367	368.7374098225515	487.92515550417266	526.9487540784571	492.0820916336122	492.9628647560819	464.85767585362044	879.9978115874907	588.00865732064	594.6285903157667
ENSG00000086062	B4GALT1	181.8806549858772	158.4808374586939	204.99377974027587	195.16202287298282	196.31898481863672	155.69267089887398	191.2157431654854	178.93763571097048	171.3979045438629	143.67511298941088	185.58993011740495	142.5762695743673
ENSG00000086065	CHMP5	128.14903012582545	122.66309364866834	126.56453890161434	87.33812225406345	114.67140283884632	120.94955538154015	119.69372354352092	100.774393687518	113.14977933712883	208.3796185662702	115.48675673569322	133.24961168620158
ENSG00000086102	NFX1	116.58579891256889	110.3895564069354	93.88410959132686	94.05401343575419	123.27462579274443	106.19299815701942	108.20321731264652	113.07504414991338	124.41254683470977	84.26350825773552	123.09124991131424	103.06289372027351
ENSG00000086189	DIMT1	16.546996751126603	14.75691526831512	12.970035514015066	7.700868997242839	17.644168760574978	13.09101070011964	16.754612490243602	10.668772574361254	18.963605086562453	10.536048129755237	16.25829469604173	16.51305259574069
ENSG00000086200	IPO11	48.48812572563738	47.342593473043614	64.73739465256216	54.126107809192526	58.35353545844653	55.77908907007499	57.106035241615636	55.37258379170324	50.556164198856926	53.81432916274289	56.05620625261014	47.180150273544825
ENSG00000086232	EIF2AK1	224.13042730521894	221.7151228680325	332.5742671628489	365.607923345291	250.04989301827234	237.5591561288015	280.8371303011251	292.25449449338345	207.18747259467702	215.80606915772964	234.4984713521111	218.7443330864351
ENSG00000086475	SEPHS1	74.72121897661403	76.9311120706237	91.14799601245726	87.02055308493905	90.83006007784817	82.71384358557114	89.05120398806596	82.86750091704904	71.14014881792225	68.07604097838102	83.08587054512762	80.84962115057455
ENSG00000086504	MRPL28	105.92790543139243	100.90899125088315	213.07309681924966	250.3882548246386	101.22184029459979	101.17074573679417	100.11100264131159	88.34393475675627	102.12103079593525	168.32068557293	85.77995974598704	104.51046651275728
ENSG00000086544	ITPKC	33.297440183619514	35.35636433673868	47.91018335959652	58.12322552680905	29.676125612119506	28.245278521453788	29.56180318959212	29.002920646424602	39.94461496956772	37.71758896450572	31.020427303490663	34.74174701961028
ENSG00000086589	RBM22	72.02012520367398	76.94677247050028	82.62476537015162	84.59954655542491	73.24866773683728	71.92941205337476	69.34304279339041	75.06638284956956	70.08464262842337	69.91106936098005	78.69812585998113	80.42071069354232
ENSG00000086598	TMED2	361.55866056816177	374.79553166159525	389.9279897716586	329.41383905824966	359.8515577831145	337.7338467036301	348.3161128043706	406.2634178528582	339.44853104946793	442.4042709483683	349.25410354717866	336.48025354178105
ENSG00000086619	ERO1B	26.719330819442135	15.17854141883841	15.112910946765382	6.637415659528352	22.94192787706162	15.367708213183926	22.631884934465184	14.686900992307088	19.810915101068435	13.389561164897279	26.531941037712272	18.01423919535348
ENSG00000086666	ZFAND6	40.214627350074075	32.736258972772525	32.12057490775209	24.019377110447902	38.55042855958986	37.921242951977	36.27242023411377	32.74882216213929	34.82040678660297	37.49808796180249	41.09458536668217	38.3874859043842
ENSG00000086712	TXLNG	66.49315702655588	54.99209648968043	38.301078787474054	26.476321028615857	64.88799004034593	47.952941368916505	55.92180870434711	43.72690977255065	65.04113063731633	31.90081239287002	67.67639847401419	50.50420631554457
ENSG00000086758	HUWE1	313.2739815238907	376.391687802862	259.82928536685137	378.7727422501014	330.746126894305	308.5280864188523	298.2057861810635	422.4709323317425	359.4208385342518	275.217673889405	349.25410354717866	287.1555509830751
ENSG00000086827	ZW10	38.24797609686641	38.18728277596648	44.09812074765122	44.07830730802806	43.82935475020727	40.51810105281595	44.91288793196191	45.39587579440373	36.59572300747265	38.99801148027459	44.48588610082584	44.39223230283536
ENSG00000086848	ALG9	7.431229114706775	7.724793400658834	7.939917392927484	7.798413337874582	8.293906413864093	8.098639934753361	6.798337528763766	11.225094581645614	8.089793233735685	7.316700090107803	8.179019417640625	7.2914777695478366
ENSG00000087008	ACOX3	20.615930378452816	19.81642907459459	32.504036827296886	33.517115540380736	19.917245843518668	17.893419516739616	23.596810261128425	17.802304233099502	19.931959388855006	19.535589240587832	21.04601337953868	19.72988102348238
ENSG00000087053	MTMR2	49.50535913246893	55.007154566484836	71.48181311984999	69.2528147680624	60.43657119852799	56.06367625920802	58.46570274736839	65.74465129551284	54.63132188767141	62.33828476771848	51.56771998683175	51.469254843867084
ENSG00000087074	PPP1R15A	12.545878684255825	13.943779120877348	14.315761285782264	16.061812479963635	9.416462934614843	12.237249132720533	10.789619561779912	12.239084160255906	15.897149795969376	14.999235184720996	8.228891487260384	16.084142138708465
ENSG00000087077	TRIP6	122.57662552320218	114.32091909902898	197.00920031201318	197.17891713416546	127.29345803429338	130.16306562972218	131.62458660529072	99.06240543043494	139.20093095455417	148.163176824683	113.7083187330526	120.41661081179737
ENSG00000087086	FTL	185.91568083297568	151.41378085285143	402.2068915671529	403.56220626027357	187.0634577959953	137.53885410407764	205.22207288442362	139.37720689164152	177.82697014916687	313.1306187463166	168.01800510757874	158.12641819407065
ENSG00000087087	SRRT	144.04025040734797	147.448688068716	210.09201874354144	222.73846804406193	153.51688057038746	158.72850473895065	164.65134892244632	171.82932398322913	137.02213377439594	170.04011009410533	140.9384687454415	162.34260798669743
ENSG00000087088	BAX	50.895578121805386	48.45689115656945	65.4140921576412	71.72809408860473	51.19131668090615	51.937162016779006	57.48586493838399	45.840933400231215	54.147144736525135	67.04511793568483	45.383583353981514	49.75361301573818
ENSG00000087095	NLK	29.703215479481358	29.272901307759792	30.699510147086094	26.843029076103612	32.04450871385597	31.162297210067404	31.798675537766	29.522154519890005	30.906641481503915	24.80361330546545	38.99995844265225	33.99115371980388
ENSG00000087111	PIGS	74.427577599842	86.79475470057996	105.03834013337982	133.04167962855723	82.52245699062463	79.18638537626717	80.79056598698617	100.06378504354677	80.2120147065663	84.65422004254728	74.25951166382251	72.05695678141392
ENSG00000087152	ATXN7L3	48.25077126404335	45.565740410124036	55.985440253539814	61.936989220681696	48.594655689845695	49.8739048955645	55.87794846222605	45.28461139294686	56.729422875971935	47.88780208975557	44.585630240065356	54.79331088586683
ENSG00000087157	PGS1	22.311319389838737	22.938871880755638	18.69940772368433	20.90235870680199	22.2667960193859	25.897434211106244	21.359937912954543	19.805063459323193	27.194616656049135	15.730905193731775	22.1431989111734	23.3756199082563
ENSG00000087191	PSMC5	528.6562015303583	470.956410134514	549.7716097097203	539.354196244989	456.5843133841579	483.08675355332804	494.4365094306705	464.5288760824401	474.09012716406136	677.7459293466858	455.0327632106894	495.7132607149948
ENSG00000087206	UIMC1	29.26241433652102	25.357801338614962	23.052828339692866	23.359302624969946	26.908256204066053	26.28874159616417	30.110056216105324	26.85180888492508	24.894775188104326	25.645033815827848	28.776184170601468	31.524918591868587
ENSG00000087253	LPCAT2	4.498206125009129	4.216261505232891	5.233127372611296	5.20725427432611	4.82237041196942	6.070956212180483	4.736906149074108	5.48904380520568	6.132910581186155	3.8046840468560577	4.987206961975991	5.790291169935047
ENSG00000087258	GNAO1	6.1712160014447575	5.661836878455597	6.947427718811548	6.600744854779577	5.364530399113911	6.189771363643525	6.579036318158483	7.158009827058757	6.052214389328443	4.316853053163603	5.585671797413109	4.289104570322257
ENSG00000087263	OGFOD1	69.16034301926821	61.17554514864055	84.83891960677026	70.92720371289148	77.68581921057246	58.91523989432105	69.03602109854302	63.10545969295583	68.96135163776401	63.179705278080874	71.19237938220726	60.90528489857605
ENSG00000087266	SH3BP2	32.13304701059966	27.616512859275442	23.413733675735024	25.803778469523316	31.21700136505648	30.782373312574798	33.12939528371886	30.73345297041715	33.70437845321081	24.022921405850948	31.60193563525706	30.41618506044028
ENSG00000087269	NOP14	66.51553616150618	45.60609605595984	66.35334829469093	47.524629538317974	65.1208334874564	38.810577918017735	54.678809442636364	47.992045161730736	58.57171693608352	40.302579106340815	55.772932897169895	45.80334770647138
ENSG00000087274	ADD1	103.19765096745654	124.42428631171133	152.45994789430927	199.0733309074872	115.0469199667843	125.54990729387568	115.27173393287599	147.12862685980357	112.05311808978252	111.0916524781338	107.63988530172021	122.05933786223078
ENSG00000087299	L2HGDH	32.61860642346059	36.139384330567644	28.08610438247081	21.360743766161686	34.592660653435075	31.399216045020655	38.011917436634874	32.297088692224385	35.37156177699115	18.419792476846393	37.41203174595909	31.096008134836364
ENSG00000087301	TXNDC16	54.11681724343864	42.04215043789369	36.54166527426853	27.57644517107912	47.653009396384206	34.00816910139776	48.50942778588855	38.126601565888095	52.29113232379775	29.120466358629056	58.74929801207717	42.67659047470646
ENSG00000087302	RTRAF	178.89812663704708	153.47191879047725	157.46750943189423	134.16673991824968	152.69907503188423	163.79131083362734	158.10213756893015	151.6281592547195	153.60520120115586	330.97092857602644	161.20248807334235	165.55729186215396
ENSG00000087338	GMCL1	54.62000870201798	55.31313468715031	48.05680115236365	36.817487967770525	59.371654844831546	53.9826324386727	63.88244264931887	56.90580724377893	55.96280905332367	42.68050663562585	63.039293440768915	61.29773796676053
ENSG00000087365	SF3B2	407.418933326151	414.53379634841525	669.2651108149287	762.7527387745289	437.58017909793523	405.71461150778396	444.87443583387665	500.83815909119926	391.15461598229723	448.40396502225667	389.932755853232	402.961374381776
ENSG00000087448	KLHL42	54.72715728753757	49.6314211473129	30.759510659203105	26.256296200123206	54.472811339938595	48.379822152616065	46.11202695155159	47.02775368243785	59.9976186462093	31.608144389265707	57.85160075892149	46.32232935948038
ENSG00000087460	GNAS	1666.2622281703123	1799.9069785071172	2884.1298798139032	3681.950486203171	1810.4907731544831	1889.084069721308	1767.1291550573685	2091.0475287797217	1580.7577023007316	1945.4739704592141	1589.8048788350357	1760.6774261172864
ENSG00000087470	DNM1L	106.05743315186231	87.86387815369258	72.34979045303137	63.04958143675954	96.10955696318888	92.15858092492377	96.96797769091668	88.78231649849636	100.5740847980229	83.84938303263542	117.51555252782506	92.39374610159689
ENSG00000087495	PHACTR3	4.204564748237088	5.842533800108436	0.18045266802107918	1.210136556709589	4.693964099224672	6.8656659378344855	3.903561548774033	7.466583100432482	5.063686039071464	3.4139722620443007	5.38618351893407	5.897518784193103
